BDL	HPN	0.3333333333333333
BDL	ALB	1.0
BDL	MEM	1.5833333333333333
BDL	DAY	2.5705521472392636
BDL	ROC	2.777158774373259
BDL	ISP	3.560090702947846
BDL	IAH	3.8409720086127344
BDL	SLC	4.356846473029045
BET	ANI	8.149321266968325
BET	KSM	10.516129032258064
BET	ADQ	11.08695652173913
BET	ANC	11.730845481049563
BFF	RAP	131.0
BFI	DEN	28.0
BFL	PIH	0.0
BFL	SMF	2.1730205278592374
BFL	BUR	2.2083333333333335
BFL	CDC	3.0
BFL	SNA	3.6683673469387754
BFL	SLC	4.69421101774043
BFL	DEN	4.871833084947839
BFL	LAX	5.545018983908877
BFL	SAN	5.6362038664323375
BFL	LGB	6.0
BGM	ITH	1.32
BGM	ELM	1.3997050147492625
BGM	BWI	4.785664578983995
BGM	PIT	5.586347257440278
BGM	PHL	5.872881355932203
BGM	CVG	6.834628670120898
BGM	IAD	7.852922690131993
BGM	JFK	11.882352941176471
BGM	DTW	12.284591194968554
BGM	ATL	17.203478260869566
BGR	SYR	2.601503759398496
BGR	SWF	3.007177033492823
BGR	MHT	3.76578073089701
BGR	PIT	3.982367758186398
BGR	PWM	4.389837932544897
BGR	BTV	5.2534818941504176
BGR	PVD	7.557899268187688
BGR	BOS	9.595043126978927
BGR	MSP	10.428571428571429
BGR	PHL	10.930434782608696
BHM	OKC	0.0
BHM	MKE	0.0
BHM	MEM	3.212183095083927
BHM	CLE	3.3205317577548006
BHM	STL	3.5060571428571428
BHM	BNA	4.048331607602124
BHM	PNS	4.143884892086331
BHM	CLT	4.463126359420528
BHM	PIT	4.5
BHM	HSV	4.602597402597403
BIL	RAP	0.0
BIL	CPR	0.0
BIL	PHX	0.0
BIL	TWF	1.6666666666666667
BIL	CVG	4.3352272727272725
BIL	MSP	4.747188570876973
BIL	BZN	5.417663913703017
BIL	SLC	5.720089651001459
BIL	GEG	5.807112068965517
BIL	GTF	7.3868802771162585
BIS	GJT	0.0
BIS	COS	0.0
BIS	CPR	1.1672240802675586
BIS	SLC	2.107470511140236
BIS	MSP	4.966000442510509
BIS	MOT	5.516276300119095
BIS	DEN	6.004747474747475
BIS	CYS	8.0
BIS	RAP	8.666666666666666
BIS	FSD	12.196969696969697
BJI	MSP	9.385026737967914
BLI	PIH	0.0
BLI	SEA	5.4101646385110955
BLI	SLC	6.350091407678245
BLI	TWF	20.0
BMI	LAS	5.528
BMI	MCO	8.673807205452775
BMI	ATL	13.425330370716875
BMI	ORD	15.842974460788737
BNA	SGF	0.0
BNA	CID	0.0
BNA	SHV	0.0
BNA	OKC	0.0
BNA	OMA	2.369158878504673
BNA	TUL	3.425675675675676
BNA	EVV	4.166666666666667
BNA	GSP	4.287054409005629
BNA	RIC	4.665013227513228
BNA	JAN	4.773881278538813
BOI	IDA	0.0
BOI	ATW	0.0
BOI	GJT	0.0
BOI	MLI	0.0
BOI	OGD	0.0
BOI	FAT	0.9047619047619048
BOI	FSD	1.0
BOI	TVC	2.0
BOI	DFW	3.475
BOI	COS	3.5
BOS	SWF	0.0
BOS	ONT	0.0
BOS	GGG	2.0
BOS	LGA	4.514720077220077
BOS	AUS	4.876986869384934
BOS	BDL	6.336263113127304
BOS	MSY	7.356357927786499
BOS	LGB	7.5960945529290855
BOS	DCA	7.9647765428563995
BOS	MKE	8.026195552848005
BPT	DFW	6.0245221781464116
BPT	IAH	6.043376774946508
BPT	ATL	10.501792114695341
BQK	ATL	11.33943833943834
BQN	MIA	4.582230623818526
BQN	JFK	5.323602313412283
BQN	EWR	9.905209222886421
BQN	MCO	12.783836416747809
BRO	IAH	6.657866647690884
BRW	ANC	12.882263769580597
BRW	FAI	13.944662661737523
BRW	SCC	14.329906542056074
BTM	IDA	0.0
BTM	GJT	0.0
BTM	PIH	0.0
BTM	HLN	2.772727272727273
BTM	BZN	3.8633853541416565
BTM	SLC	4.249671916010499
BTM	MSO	141.0
BTR	CRP	0.0
BTR	AEX	0.0
BTR	BNA	2.94088583024528
BTR	MEM	3.552877138413686
BTR	JAN	4.558036873539341
BTR	MSY	4.599562363238512
BTR	BHM	6.094295143800094
BTR	SHV	6.32641291810842
BTR	IAH	8.10121891760117
BTR	LFT	8.755304101838755
BTV	AZO	0.0
BTV	COS	0.0
BTV	SYR	1.9564356435643564
BTV	ALB	2.6108433734939758
BTV	BDL	3.0727272727272728
BTV	MHT	5.746847720659554
BTV	MCO	5.941780821917808
BTV	HPN	6.083333333333333
BTV	LGA	6.283622350674373
BTV	PIT	6.5807783018867925
BUF	TYS	0.0
BUF	PBI	0.0
BUF	ISP	0.0
BUF	RDU	2.5340054408705392
BUF	BDL	4.402874362540565
BUF	ALB	4.757608229747107
BUF	DTW	5.356839888926185
BUF	LAS	6.01150226559777
BUF	ROC	6.205213074058751
BUF	SYR	6.527882114995666
BUR	TWF	0.0
BUR	PSP	0.0
BUR	PMD	1.0
BUR	MCO	2.5245901639344264
BUR	GJT	3.0
BUR	LGB	3.7826935588809367
BUR	SNA	3.923076923076923
BUR	ONT	3.92565445026178
BUR	RNO	3.95
BUR	LAX	5.0
BWI	SAV	0.0
BWI	MLB	2.384180790960452
BWI	IAD	3.087108013937282
BWI	DAB	3.8378378378378377
BWI	SRQ	4.2688853671421025
BWI	CHO	4.826086956521739
BWI	MDT	4.901430842607313
BWI	UCA	4.939938791124713
BWI	OAJ	5.32
BWI	GSP	5.431125131440589
BZN	LAX	0.0
BZN	RFD	0.0
BZN	COS	0.0
BZN	MSN	0.0
BZN	PIH	0.8333333333333334
BZN	BIL	2.308761033017326
BZN	SLC	6.05094094743673
BZN	IDA	7.25
BZN	DEN	7.639940239043825
BZN	MSP	7.7521181108967365
CAE	DAB	0.0
CAE	AEX	0.0
CAE	HOU	0.0
CAE	FLL	0.0
CAE	GSP	1.3125
CAE	RDU	2.2651249708012147
CAE	GSO	4.320875113947128
CAE	CLT	4.338466203922097
CAE	BWI	5.712146422628952
CAE	PHL	6.084090909090909
CAK	IND	1.9774774774774775
CAK	CLT	2.928060768543342
CAK	FWA	3.0424028268551235
CAK	DAY	4.128761371588523
CAK	CMH	4.177835051546392
CAK	PIT	4.588490995653074
CAK	RSW	4.712365591397849
CAK	LAS	4.915322580645161
CAK	TPA	5.50291715285881
CAK	DEN	5.793605827600162
CCR	LAX	3.3812390268372208
CDC	PVU	0.0
CDC	SLC	6.724575050417747
CDC	SGU	7.473282442748092
CDC	LAX	50.5
CDV	YAK	10.94791070406411
CDV	ANC	12.126377558322599
CEC	SMF	5.394230769230769
CEC	ACV	7.866313699536731
CEC	SFO	27.450761798587884
CEC	RDD	115.0
CHA	TOL	0.0
CHA	SDF	0.0
CHA	BNA	1.4614906832298136
CHA	TYS	2.2333333333333334
CHA	MEM	2.8828881714117993
CHA	CLT	3.1794296924262593
CHA	BHM	5.0
CHA	CVG	6.31732479544646
CHA	HSV	7.0
CHA	DTW	7.267605633802817
CHO	LYH	2.371702637889688
CHO	RIC	2.81021897810219
CHO	ROA	3.4897466827503014
CHO	BWI	3.985294117647059
CHO	CLT	4.4169829222011385
CHO	IAD	6.089532293986637
CHO	CVG	6.258859784283513
CHO	ATL	12.130198576245785
CHO	LGA	16.672757475083056
CHO	DCA	87.5
CHS	MKE	0.0
CHS	FWA	0.0
CHS	RDU	1.61313533374158
CHS	GSP	2.725237449118046
CHS	GSO	4.618740515933232
CHS	MYR	4.628571428571429
CHS	DCA	4.87362836126854
CHS	ORF	4.885873119686069
CHS	CLT	5.206055915642836
CHS	CLE	6.509933774834437
CIC	MRY	0.0
CIC	FAT	10.0
CIC	SFO	12.465183893007705
CIC	SMF	68.25
CID	RFD	0.0
CID	ICT	0.0
CID	GJT	0.0
CID	DSM	2.9145569620253164
CID	MLI	3.8864610111396742
CID	STL	4.409532380845239
CID	MSP	5.02962692026335
CID	FSD	6.357142857142857
CID	CVG	7.006238408362839
CID	OMA	7.116279069767442
CKB	CVG	11.5
CKB	PIT	20.0
CKB	LEX	130.0
CLD	SNA	4.0
CLD	LAX	6.091616386154334
CLD	PHX	6.854674796747967
CLD	ONT	10.0
CLE	GJT	0.0
CLE	TUL	0.5
